,disposition_of_energy,energy_losses,internal_use_energy,megawatt_hours_sold_sales_to_ultimate_consumers,utility_id_ferc1,report_year,load_dispatching,administrative_and_general_expenses,administrative_and_general_operation_expense,administrative_and_general_salaries,distribution_expenses,distribution_maintenance_expense_electric,distribution_operation_expenses_electric,transmission_expenses,transmission_maintenance_expense_electric,transmission_operation_expense,underground_line_expenses,overhead_line_expenses,overhead_line_expense,transmission_line_length_miles,transmission_line_and_structures_length_miles,num_transmission_circuits,capex_land,capex_other,capex_total,opex_operations,opex_maintenance,opex_rents,opex_total
4894,5968451.0,32200.0,,,409,2014,,16123648.0,16123648.0,505962.0,,,,434768.0,219813.0,214955.0,,,20548.0,89.4,1.0,18.0,334372.0,9607582.0,9941954.0,429910.0,439626.0,0.0,869536.0
4895,5214734.0,28500.0,,,409,2015,,13207386.0,13207386.0,405649.0,,,,505431.0,274758.0,230673.0,,,10956.0,89.4,1.0,18.0,334372.0,9607582.0,9941954.0,461346.0,549516.0,0.0,1010862.0
4896,5012711.0,27300.0,,,409,2016,,13933252.0,13933252.0,429525.0,,,,584286.0,371513.0,212773.0,,,3316.0,89.4,1.0,18.0,334372.0,9607582.0,9941954.0,1168572.0,0.0,0.0,1168572.0
4897,6064762.0,32700.0,,,409,2017,,12801108.0,12801108.0,358983.0,,,,549632.0,353428.0,196204.0,,,24354.0,89.4,1.0,18.0,334372.0,9607582.0,9941954.0,1099264.0,0.0,0.0,1099264.0
4898,6345798.0,34330.0,,,409,2018,,10852044.0,10852044.0,301967.0,,,,417789.0,243891.0,173898.0,,,130161.0,89.4,1.0,18.0,334372.0,9607582.0,9941954.0,347796.0,487782.0,0.0,835578.0
4899,5722980.0,,,,409,2019,,11678404.0,11678404.0,286554.0,,,,542142.0,200012.0,342130.0,,,175143.0,89.4,1.0,18.0,334372.0,9607582.0,9941954.0,684260.0,1084284.0,0.0,1768544.0
4900,4519321.0,,,,409,2020,,10499473.0,10499473.0,379955.0,,,,1348452.0,1131903.0,216549.0,,,48457.0,89.4,1.0,18.0,334372.0,9607582.0,9941954.0,0.0,0.0,0.0,0.0
4901,31160911.0,1273185.0,37688.0,29063595.0,411,1994,335062.0,128685361.0,126177754.0,4749091.0,33142882.0,22739694.0,10403188.0,14359523.0,3716608.0,10642915.0,316685.0,602252.0,242260.0,5479.03,392.04999999999995,143.0,72284052.0,518530824.0,590812632.0,21235244.0,4866052.0,15160.0,26116456.0
4902,32888705.0,1454996.0,45349.0,30051282.0,411,1995,323976.0,98820853.0,96423640.0,11310440.0,38389520.0,23534900.0,14854620.0,13653203.0,2766991.0,10886212.0,334072.0,1122355.0,63109.0,4944.4,385.72,114.0,64076808.0,497626254.0,561698946.0,9233580.0,3721010.0,3808196.0,16762786.0
4903,33301222.0,1290381.0,42499.0,30842845.0,411,1996,188144.0,97849061.0,95360029.0,5541130.0,32373549.0,18735622.0,13637927.0,11121824.0,2287368.0,8834456.0,165022.0,408144.0,90763.0,5022.92,353.26,120.0,66971068.0,545017244.0,611988312.0,8392958.0,2768222.0,2099260.0,13260440.0
4904,31543584.0,1009506.0,43204.0,29581940.0,411,1997,-1946.0,99597785.0,97898140.0,15716581.0,36791077.0,21213575.0,15577502.0,12380269.0,4916125.0,7464144.0,241481.0,936137.0,21130.0,5022.92,353.26,120.0,66707856.0,549345996.0,616053852.0,5746000.0,2441722.0,4148638.0,12336360.0
4905,31629098.0,1342482.0,41521.0,29004703.0,411,1998,129974.0,95579706.0,89841501.0,21235211.0,32657238.0,21006189.0,11651049.0,11586217.0,6200439.0,5385778.0,426326.0,602120.0,19867.0,4923.610000000001,345.84000000000003,120.0,68113794.0,551630400.0,619744194.0,3063622.0,4788850.0,4192224.0,12044696.0
4906,31587320.0,1206613.0,39369.0,29095658.0,411,1999,182229.0,99609904.0,92119273.0,24579523.0,38980958.0,26041278.0,12939680.0,8211890.0,5271573.0,2940317.0,844178.0,615437.0,13381.0,5023.2,353.26,120.0,66997896.0,556533592.0,623531488.0,8926814.0,3774154.0,-3745238.0,8955730.0
4907,31883019.0,1377053.0,43719.0,29679841.0,411,2000,285007.0,104415416.0,97906355.0,26607885.0,44349677.0,30261655.0,14088022.0,10945820.0,6141437.0,4804383.0,870523.0,462002.0,28120.0,5027.2,353.26,120.0,68196854.0,569497812.0,637694666.0,581566.0,6307510.0,4513218.0,11402294.0
4908,29629060.0,348099.0,42197.0,28523985.0,411,2001,950376.0,87488086.0,83169324.0,20857519.0,47541451.0,30266244.0,17275207.0,12835722.0,4777570.0,8058152.0,752580.0,499585.0,259356.0,5028.16,353.26,120.0,69338576.0,597357640.0,666696216.0,3441752.0,3690472.0,5102578.0,12234802.0
4909,31643305.0,1750224.0,41813.0,29566325.0,411,2002,1288399.0,105521636.0,101538721.0,23345845.0,50440213.0,31876709.0,18563504.0,14961380.0,4570130.0,10391250.0,889532.0,604626.0,342079.0,5022.96,350.54,120.0,70000450.0,620658604.0,690659054.0,8134232.0,3872598.0,496818.0,12503648.0
4910,30749880.0,1480848.0,14587.0,27778554.0,411,2003,1499495.0,124206168.0,121961371.0,22750203.0,54171082.0,31437965.0,22733117.0,15780876.0,5390659.0,10390217.0,1016846.0,548033.0,417502.0,5032.1,350.54,120.0,72550138.0,669353714.0,741903852.0,7606474.0,5119462.0,916490.0,13642426.0
4911,31206533.0,1713285.0,59433.0,28182541.0,411,2004,1323594.0,115069865.0,113273581.0,22094858.0,47945490.0,28106692.0,19838798.0,17964010.0,5698933.0,12265077.0,1187225.0,374662.0,542129.0,5036.62,350.54,120.0,78345826.0,718657944.0,797003770.0,8830944.0,4893256.0,3828698.0,17552898.0
4912,31246753.0,1755295.0,43156.0,26888775.0,411,2005,972477.0,120561956.0,118090595.0,21588630.0,38007376.0,21239022.0,16768354.0,20682157.0,8427143.0,12255014.0,935426.0,340992.0,88684.0,5036.62,350.54,120.0,89880030.0,692797950.0,782677980.0,7612528.0,9014872.0,3364930.0,19992330.0
4913,31507214.0,1594635.0,55297.0,27386802.0,411,2006,987905.0,148233323.0,145649846.0,29746276.0,45069368.0,27502035.0,17567333.0,20861425.0,7804555.0,13056870.0,1121639.0,277135.0,42734.0,5054.52,350.54,120.0,92047348.0,828094738.0,920142086.0,7581990.0,6123688.0,4134088.0,17839766.0
4914,32430061.0,1825483.0,45300.0,28148604.0,411,2007,1570289.0,152521783.0,149670693.0,28371939.0,53903082.0,33401107.0,20501975.0,25607072.0,9696155.0,15910917.0,1061456.0,235979.0,107352.0,5059.66,350.54,120.0,100595378.0,801242934.0,901838312.0,11360828.0,6251294.0,4439682.0,22051804.0
4915,31737931.0,1566405.0,46348.0,27891882.0,411,2008,1230272.0,140046956.0,137185459.0,23912060.0,43830559.0,24794087.0,19036472.0,27269506.0,9241096.0,18028410.0,1020935.0,192896.0,176510.0,5059.66,350.54,120.0,103943344.0,795202620.0,899145964.0,13281732.0,10238572.0,2749796.0,26270100.0
4916,31750757.0,1685976.0,48188.0,28395502.0,411,2009,1579347.0,121567154.0,118645516.0,21076110.0,43230227.0,24187426.0,19042801.0,28019695.0,8325511.0,19694184.0,884289.0,216091.0,193696.0,5059.66,350.54,120.0,108155810.0,867980756.0,976136566.0,16432632.0,9624542.0,3463372.0,29520546.0
4917,35340197.0,1682361.0,48479.0,30648320.0,411,2010,1725149.0,138278384.0,135328725.0,22821673.0,46247589.0,26529480.0,19718109.0,33678838.0,12968777.0,20710061.0,1212282.0,288461.0,255297.0,5143.62,350.54,122.0,91842354.0,984331456.0,1076173810.0,17317110.0,12877066.0,4662866.0,34857042.0
4918,35839814.0,1685998.0,79466.0,31743954.0,411,2011,1677566.0,144315734.0,141848884.0,25250695.0,47358624.0,27798415.0,19560209.0,50944105.0,10866174.0,40077931.0,1150101.0,319749.0,269294.0,5193.8,350.54,122.0,161979182.0,1002147458.0,1164126640.0,42470568.0,11500634.0,5021252.0,58992454.0
4919,35453572.0,1388500.0,133209.0,31710224.0,411,2012,1617986.0,148381093.0,145308921.0,23257967.0,46859346.0,27127377.0,19731969.0,31635301.0,10006944.0,21628357.0,1118774.0,457918.0,153282.0,5204.08,349.8,130.0,176844006.0,1211465628.0,1388309634.0,19557580.0,9871396.0,4899224.0,34328200.0
4920,35623327.0,1380462.0,85961.0,32220423.0,411,2013,1704493.0,169783606.0,167550886.0,29040366.0,49807966.0,29512547.0,20295419.0,36228895.0,8539251.0,27689644.0,1072293.0,466207.0,336704.0,5224.5,362.36,128.0,205965764.0,1289295414.0,1495261178.0,31852462.0,8190516.0,2147472.0,42190450.0
4921,38488209.0,915491.0,92830.0,32904509.0,411,2014,1770672.0,158483823.0,155988381.0,36521871.0,51359789.0,31136124.0,20223665.0,50684808.0,9677333.0,41007475.0,1093480.0,505256.0,429220.0,5038.96,350.84,128.0,233477154.0,1361398864.0,1594876018.0,45243688.0,7747976.0,1903704.0,54895368.0
4922,32403714.0,853445.0,67889.0,25360787.0,411,2015,1163378.0,119789298.0,117420629.0,24397164.0,41061334.0,24168994.0,16892340.0,37472737.0,7422858.0,30049879.0,852706.0,554757.0,279648.0,5078.66,328.86,140.0,257387756.0,1489245848.0,1746633604.0,33900826.0,7274542.0,1422110.0,42597478.0
4923,26664.0,1924.0,14.0,13126.0,414,1996,,112632.0,110301.0,18800.0,134343.0,111479.0,22864.0,,,,,,,,,,,,,,,,
4924,26948.0,1306.0,14.0,13080.0,414,1997,,126740.0,125478.0,48000.0,154095.0,143471.0,10624.0,,,,,,,,,,,,,,,,
4925,28367.0,970.0,10.0,13766.0,414,1998,,135823.0,129386.0,43500.0,183486.0,175805.0,7681.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4926,29068.0,1958.0,9.0,13971.0,414,1999,,126459.0,116582.0,18500.0,223885.0,212610.0,11275.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4927,29421.0,1772.0,10.0,14359.0,414,2000,,146489.0,139684.0,49000.0,227363.0,215605.0,11758.0,,,,,,,,,,,,,,,,
4928,30336.0,2068.0,11.0,14864.0,414,2001,,117832.0,115247.0,18200.0,275059.0,269361.0,5698.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4929,30632.0,394.0,10.0,15902.0,414,2002,,189411.0,176922.0,77250.0,215875.0,207281.0,8594.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4930,30141.0,-181.0,14.0,16523.0,414,2003,,170163.0,155584.0,44600.0,238793.0,231610.0,7183.0,,,,,,,,,,,,,,,,
4931,30306.0,-248.0,12.0,16295.0,414,2004,,162785.0,155456.0,44600.0,232189.0,224952.0,7237.0,,,,,,,,,,,,,,,,
4932,32605.0,701.0,,17492.0,414,2005,,247519.0,239102.0,119600.0,267757.0,259942.0,7815.0,,,,,,,,,,,,,,,,
4933,33244.0,2178.0,,16847.0,414,2006,,186443.0,181791.0,65200.0,316478.0,309854.0,6624.0,,,,,,,,,,,,,,,,
4934,33892.0,2332.0,10.0,17386.0,414,2007,,298042.0,212258.0,83880.0,282349.0,261046.0,21303.0,,,,,,,,,,,,,,,,
4935,33572.0,2236.0,11.0,17565.0,414,2008,,352088.0,350139.0,95194.0,395737.0,395660.0,77.0,,,,,,,,,,,,,,,,
4936,32484.0,2401.0,10.0,16827.0,414,2009,,355940.0,351566.0,70514.0,297147.0,295186.0,1961.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4937,32082.0,1532.0,13.0,17064.0,414,2010,,362678.0,358168.0,39845.0,345127.0,199370.0,145757.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4938,32638.0,,2158.0,16878.0,414,2011,,392679.0,391071.0,59847.0,407270.0,283639.0,123631.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4939,32638.0,,2462.0,16791.0,414,2012,,459616.0,458169.0,74306.0,412500.0,277965.0,134535.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4940,33097.0,,2972.0,16457.0,414,2013,,452751.0,451794.0,60061.0,309605.0,234625.0,74980.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4941,34810.0,1198.0,3152.0,16793.0,414,2014,,502799.0,499143.0,61000.0,344170.0,269141.0,75029.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4942,34008415.0,4511935.0,25000.0,16586340.0,414,2015,,553413.0,552544.0,75900.0,297047.0,215267.0,81780.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4943,33723382.0,4180568.0,25000.0,16257637.0,414,2016,,584976.0,584066.0,10000.0,250636.0,171132.0,79504.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4944,33117324.0,4898919.0,25000.0,16014483.0,414,2017,,625658.0,625423.0,,416006.0,321888.0,94118.0,,,,,,,,,,,,,,,,
4945,32999749.0,2978148.0,25000.0,17353351.0,414,2018,124964.0,695985.0,675178.0,36559.0,398920.0,225956.0,172964.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4946,32318.0,2298.0,3.0,17043.0,414,2019,,592393.0,419070.0,32428.0,540726.0,247189.0,293537.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4947,32778.0,8130.0,,12156.0,414,2020,,753775.0,613706.0,31700.0,413291.0,235800.0,177491.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4948,1233664.0,,,1233664.0,419,2014,1006903.0,22297678.0,22102751.0,6767115.0,14941369.0,4498005.0,10443364.0,22576247.0,2343350.0,20232897.0,120019.0,3338524.0,32328.0,1286.84,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4949,2411272.0,,,2411272.0,419,2015,1238009.0,26554511.0,26554511.0,6819266.0,17581901.0,9301342.0,8280559.0,25937814.0,1691319.0,24246495.0,15386.0,1505888.0,107875.0,1300.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4950,2600645.0,,,2600645.0,419,2016,1345626.0,23412657.0,23412657.0,8056011.0,15067708.0,6730217.0,8337491.0,30414580.0,2574042.0,27840538.0,3483.0,1977875.0,7760.0,1643.02,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4951,2632729.0,,,2632729.0,419,2017,1268527.0,23133772.0,23133772.0,8912289.0,15563130.0,6153458.0,9409672.0,28210363.0,2412730.0,25797633.0,940.0,1878365.0,323.0,2123.3,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4952,76705546.0,4419938.0,,72285608.0,429,2009,4529.0,891381.0,882296.0,89441.0,1150869.0,804806.0,346063.0,15688.0,100.0,15588.0,-900.0,42683.0,11967.0,,,,,,,,,,
4953,80178.0,4805.0,16.0,75357.0,429,2010,4766.0,947949.0,938270.0,107714.0,509868.0,211167.0,298701.0,12934.0,1730.0,11204.0,,4138.0,8005.0,,,,,,,,,,
4954,78895.0,3635.0,18.0,75242.0,429,2011,5218.0,1143229.0,1135193.0,120088.0,791663.0,460999.0,330664.0,19573.0,,19573.0,4416.0,9621.0,11695.0,,,,,,,,,,
4955,78847.0,3774.0,39.0,75034.0,429,2012,17454.0,1026618.0,1022060.0,125995.0,1110205.0,594299.0,515906.0,10383.0,,10383.0,921.0,19705.0,6252.0,,,,,,,,,,
4956,79591.0,4772.0,122.0,74697.0,429,2013,,897177.0,886658.0,207395.0,1451192.0,779248.0,671944.0,7197.0,966.0,6231.0,11786.0,72215.0,3313.0,,,,,,,,,,
4957,78879.0,3923.0,226.0,74730.0,429,2014,,1134565.0,1123982.0,218616.0,1276899.0,718600.0,558299.0,88150.0,156.0,87994.0,10825.0,103724.0,44539.0,,,,,,,,,,
4958,77309.0,311.0,103.0,76895.0,429,2015,,1126042.0,1115657.0,225102.0,1189661.0,753187.0,436474.0,44355.0,,44355.0,22134.0,70024.0,-3552.0,,,,,,,,,,
4959,13037.0,13037.0,,,436,2010,,398520.0,398520.0,,,,,3486508.0,202630.0,3283878.0,,,205.0,610.64,0.0,0.0,0.0,0.0,0.0,6567756.0,405260.0,0.0,6973016.0
4960,5039253.0,,,,444,2021,,10515347.0,10515347.0,437919.0,,,,444005.0,205975.0,238030.0,,,67079.0,44.7,0.5,9.0,167186.0,4803791.0,4970977.0,238030.0,205975.0,0.0,444005.0
4961,,,,,17,2007,,11960.0,11960.0,10756.0,,,,52.0,,52.0,,,,28.6,0.0,0.0,411732.0,1781138.0,2192870.0,0.0,0.0,0.0,0.0
4962,,,,,17,2008,,7251.0,7251.0,6418.0,,,,1229.0,92.0,1137.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4963,,,,,24,1994,,66123.0,64622.0,,,,,600165.0,393998.0,206167.0,,,16158.0,50.98,3.32,18.0,23070.0,3383888.0,3406958.0,68148.0,429876.0,0.0,498024.0
4964,,,,,24,1996,,273649.0,266239.0,,,,,518480.0,355140.0,163340.0,,,211.0,50.98,3.32,18.0,23070.0,3528928.0,3551998.0,7016.0,295556.0,0.0,302572.0
4965,,,,,24,1997,,207246.0,195820.0,,,,,497774.0,337771.0,160003.0,,,242.0,50.98,3.32,18.0,23070.0,3507628.0,3530698.0,486.0,137652.0,0.0,138138.0
4966,,,,,24,1998,,198571.0,194291.0,,,,,521549.0,347581.0,173968.0,,,,50.98,3.32,18.0,23070.0,3507628.0,3530698.0,0.0,195724.0,144.0,195868.0
4967,,,,,42,2004,,240415.0,240415.0,,,,,566395.0,,566395.0,,,,,,,,,,,,,
4968,,,,,43,1994,,202724.0,169541.0,,,,,359600.0,333538.0,26062.0,,,6733.0,104.6,0.0,2.0,3550226.0,90889588.0,94439814.0,50616.0,667076.0,1508.0,719200.0
4969,,,,,43,1995,,182391.0,170966.0,,,,,198736.0,177947.0,20789.0,,,6492.0,104.6,0.0,2.0,3550226.0,90889588.0,94439814.0,39970.0,355894.0,1608.0,397472.0
4970,,,,,43,1996,,160166.0,147139.0,,,,,219946.0,200700.0,19246.0,,,5923.0,104.6,0.0,2.0,3550226.0,90889588.0,94439814.0,36884.0,401400.0,1608.0,439892.0
4971,,,,,43,1997,,175111.0,161150.0,,,,,227069.0,202501.0,24568.0,,,5805.0,104.6,0.0,2.0,3550226.0,90889588.0,94439814.0,47528.0,405002.0,1608.0,454138.0
4972,,,,,43,1998,,191320.0,177536.0,,,,,496909.0,457746.0,39163.0,,,12292.0,104.6,0.0,2.0,3550226.0,90889588.0,94439814.0,76818.0,915492.0,1508.0,993818.0
4973,,,,,43,1999,,218992.0,206099.0,,,,,285218.0,270910.0,14308.0,,,13604.0,104.6,0.0,2.0,3550226.0,90889588.0,94439814.0,27208.0,541820.0,1408.0,570436.0
4974,,,,,43,2000,,297577.0,282629.0,,,,,333716.0,321285.0,12431.0,,,11731.0,104.6,0.0,2.0,3550226.0,90889588.0,94439814.0,23462.0,642570.0,1400.0,667432.0
4975,,,,,43,2001,,320641.0,295227.0,,,,,353165.0,343598.0,9567.0,,,8842.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,17684.0,687196.0,1450.0,706330.0
4976,,,,,43,2002,,259455.0,248898.0,,,,,592116.0,586049.0,6067.0,,,5392.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,10784.0,1172098.0,1350.0,1184232.0
4977,,,,,43,2003,,320357.0,294375.0,,,,,529426.0,516468.0,12958.0,,,12283.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,24566.0,1032936.0,1350.0,1058852.0
4978,,,,,43,2004,,381533.0,353471.0,,,,,483054.0,437775.0,45279.0,,,44604.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,89208.0,875550.0,1350.0,966108.0
4979,,,,,43,2005,,434857.0,396736.0,,,,,589143.0,533644.0,55499.0,,,54824.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,109648.0,1067288.0,1350.0,1178286.0
4980,,,,,43,2006,,412631.0,389860.0,,,,,689310.0,672753.0,16557.0,,,15632.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,31264.0,1345508.0,1850.0,1378622.0
4981,,,,,43,2007,,628028.0,590537.0,,,,,453639.0,434824.0,18815.0,,,17890.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,35778.0,869648.0,1850.0,907276.0
4982,,,,,43,2008,,534258.0,481246.0,,,,,167580.0,159274.0,8306.0,,,7381.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,14762.0,318548.0,1850.0,335160.0
4983,,,,,43,2009,,599534.0,540987.0,,,,,320492.0,294537.0,25955.0,,,25280.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,50560.0,589074.0,1350.0,640984.0
4984,,,,,43,2010,,603976.0,549971.0,,,,,439239.0,437547.0,1692.0,,,517.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,0.0,0.0,0.0,0.0
4985,,,,,43,2011,,633306.0,600626.0,,,,,218979.0,217221.0,1758.0,,,833.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,0.0,0.0,0.0,0.0
4986,,,,,43,2012,,439140.0,411511.0,,,,,373164.0,355977.0,17187.0,,,16262.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,32522.0,711954.0,1850.0,746326.0
4987,,,,,43,2013,,424197.0,413125.0,,,,,264236.0,245659.0,18577.0,,,17652.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,35304.0,491318.0,1850.0,528472.0
4988,,,,,43,2014,,396739.0,372117.0,,,,,602689.0,586364.0,16325.0,,,15400.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,30800.0,1172728.0,1850.0,1205378.0
4989,,,,,43,2015,,382767.0,355733.0,,,,,310870.0,296872.0,13998.0,,,13073.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,26146.0,593744.0,1850.0,621740.0
4990,,,,,43,2016,,355475.0,335047.0,,,,,309082.0,294928.0,14154.0,,,13179.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,26358.0,323414.0,1950.0,351722.0
4991,,,,,43,2017,,405454.0,364043.0,,,,,304865.0,292359.0,12506.0,,,11531.0,104.6,0.0,0.0,3550226.0,90889588.0,94439814.0,23062.0,584718.0,1950.0,609730.0
4992,,,,,43,2018,,249917.0,241557.0,,,,,662416.0,581093.0,81323.0,,,80298.0,104.6,0.0,0.0,3213626.0,90889590.0,94103216.0,0.0,0.0,0.0,0.0
4993,,,,,43,2019,,165518.0,145251.0,,,,,206526.0,173532.0,32994.0,,,31969.0,104.6,0.0,0.0,3213626.0,90889590.0,94103216.0,0.0,0.0,0.0,0.0
4994,,,,,43,2020,,160050.0,145275.0,,,,,141760.0,126584.0,15176.0,,,14151.0,104.6,0.0,0.0,3213626.0,90889590.0,94103216.0,0.0,0.0,0.0,0.0
4995,,,,,56,2005,,1901071.0,1901071.0,,3453.0,,3453.0,630241.0,523258.0,106983.0,,,8251.0,610.64,0.0,2.0,6410738.0,0.0,6410738.0,0.0,0.0,0.0,0.0
4996,,,,,56,2007,,1610884.0,1610884.0,,,,,616269.0,236740.0,379529.0,,,1745.0,610.64,0.0,2.0,7216370.0,84058596.0,91274966.0,171600.0,30308.0,0.0,201908.0
4997,,,,,56,2008,,1101499.0,1101499.0,,,,,671940.0,239428.0,432512.0,,,,610.64,0.0,2.0,7388452.0,91578912.0,98967364.0,119346.0,76934.0,28178.0,224458.0
4998,,,,,91,2001,,1163537.0,1163537.0,275864.0,,,,36243882.0,9448079.0,26795803.0,,,1674027.0,12864.6,3604.7999999999997,204.0,28565694.0,769890102.0,798455796.0,3348052.0,8151688.0,15061352.0,26561092.0
4999,,,,,92,2001,,25278367.0,25278367.0,10266783.0,,,,45111059.0,26089520.0,19021539.0,,,471703.0,14979.92,2229.04,1706.0,71669730.0,1151753170.0,1223422892.0,943406.0,19967838.0,2486238.0,23397482.0
5000,,,,,92,2002,,33411782.0,33411782.0,13428219.0,,,,53144033.0,26931947.0,26212086.0,,,187049.0,15043.92,2229.04,1742.0,71318820.0,1196971246.0,1268290066.0,374098.0,21081546.0,2555464.0,24011108.0
5001,,,,,92,2003,,33997372.0,33997372.0,12062779.0,,,,59683647.0,31951768.0,27731879.0,,,61198.0,15081.92,2229.04,1744.0,67316254.0,1380616310.0,1447932564.0,122704.0,25323704.0,2919186.0,28365594.0
5002,,,,,92,2004,,40258292.0,40258292.0,13965104.0,,,,65119200.0,35154169.0,29965031.0,,,,14522.4,1753.92,1652.0,85157076.0,1529887736.0,1615044812.0,0.0,28440380.0,119366.0,28559746.0
5003,,,,,92,2005,,40872957.0,40872957.0,14691808.0,,,,66071462.0,36665796.0,29405666.0,,,108946.0,15497.0,1784.52,1660.0,86277234.0,1792640654.0,1878917888.0,217892.0,27471706.0,183200.0,27872798.0
5004,,,,,92,2006,,43613107.0,43613107.0,15627245.0,,,,69582483.0,43521168.0,26061315.0,,,97693.0,15532.02,1784.52,1660.0,179745352.0,2366100288.0,2545845640.0,195386.0,30529698.0,123032.0,30848116.0
5005,,,,,92,2007,,46175477.0,46175477.0,18228199.0,,,,73725542.0,50351406.0,23374136.0,,,81617.0,15797.2,1926.64,1708.0,207676764.0,2740954508.0,2948631272.0,163234.0,36678596.0,137648.0,36979478.0
5006,,,,,92,2008,,48272347.0,48272347.0,19085975.0,,,,72823606.0,52183511.0,20640095.0,,,86747.0,16318.0,2691.3,2632.0,198221110.0,3154328466.0,3352549576.0,173494.0,36005350.0,194666.0,36373510.0
5007,,,,,92,2009,,52279470.0,52279470.0,20731785.0,,,,79413869.0,55185516.0,24228353.0,,,85241.0,16236.1,2805.26,2712.0,247277972.0,3660735174.0,3908013146.0,170482.0,42963802.0,248720.0,43383004.0
5008,,,,,92,2010,,50127249.0,50127249.0,19852527.0,,,,84843500.0,60649755.0,24193745.0,,,8447.0,16436.68,2699.1,2708.0,245387224.0,4021738426.0,4267125650.0,16894.0,49304230.0,261916.0,49583040.0
5009,,,,,92,2011,,50077507.0,50077507.0,20714695.0,,,,95116503.0,62690194.0,32426309.0,,,,14022.24,4830.66,4784.0,352685702.0,4097424472.0,4450122300.0,0.0,48112112.0,307562.0,48419674.0
5010,,,,,92,2012,,52443580.0,52443580.0,21477587.0,,,,104033609.0,65804034.0,38229575.0,,,12456.0,15017.96,6824.5,6600.0,285310408.0,4335925380.0,4621235788.0,24912.0,53353642.0,185224.0,53563778.0
5011,,,,,92,2013,,42903713.0,42903713.0,22101972.0,,,,115686186.0,71639379.0,44046807.0,,,15976.0,13712.6,5722.7,5574.0,319664688.0,4726531668.0,5046196356.0,31952.0,59167352.0,439250.0,59638554.0
5012,,,,,92,2014,,40936927.0,40936927.0,21556691.0,,,,118677017.0,70236976.0,48440041.0,,,1668832.0,13461.34,5678.36,5754.0,395744566.0,4916012166.0,5311756732.0,3548242.0,52667226.0,319314.0,56534782.0
5013,,,,,92,2015,,42140043.0,42140043.0,23307954.0,,,,115168619.0,69246958.0,45921661.0,,,2610974.0,13197.1,5640.82,5774.0,411565232.0,5214376958.0,5625942190.0,6381812.0,52678438.0,231118.0,59291368.0
5014,,,,,92,2016,,43405856.0,43405856.0,26202405.0,,,,114398603.0,71018179.0,43380424.0,,,2335143.0,13230.06,5682.56,6040.0,454501662.0,5558369350.0,6012871012.0,6066112.0,51655018.0,284632.0,58005762.0
